split,scope,site_id,n_eval,n_missing,mae,rmse,r2,nrmse,daylight_n,daylight_mae,daylight_nrmse
test,SITE,17,4636,5002,0.5741013833952423,0.9274133225106708,0.8917907595713008,0.0981718203743875,4636,0.5741013833952423,0.0981718203743875
test,SITE,18,4620,4656,2.176126099813294,3.5049075341817146,0.8890343274055149,0.09958449819650599,4618,2.1770080079269287,0.09960599796359079
test,SITE,19,4700,4736,2.5076049201602633,4.06210469617972,0.895536993866415,0.09644655410895424,4697,2.509101705079589,0.09647728834181091
test,SITE,2,6020,5878,0.9167746408808469,1.6370044138138211,0.9283174108435791,0.0886664543704448,6010,0.9180867349075001,0.08873970350465159
test,SITE,20,4718,4920,0.9906329831257289,1.611578938559796,0.8867192866629506,0.10252589668770075,4717,0.9908256680987584,0.10253673585985269
test,SITE,21,4610,5028,0.5017194410240573,0.8108125862384686,0.8780058016168168,0.10239527511971289,4610,0.5017194410240573,0.10239527511971289
test,SITE,22,4669,4969,0.8869775607208543,1.4506500933318287,0.8857416260949262,0.09759317361354658,4668,0.887157571732666,0.09760361565265183
test,SITE,23,4274,4531,0.7532486725680506,1.20577952256275,0.8887978175412319,0.1008715519059071,4273,0.7534213055569479,0.10088335260737939
test,SITE,24,4760,4878,0.7505997971326364,1.260596752589427,0.8855639200185205,0.07129804333894357,4759,0.7507446746405094,0.07130551619737367
test,SITE,25,4511,4925,4.750833577078188,7.863859931838378,0.8956779712173092,0.09811977953986908,4494,4.767961247273297,0.09830497810822657
test,SITE,26,4651,4987,0.4795756273899148,0.76918008306283,0.880661673424283,0.10153930708474126,4651,0.4795756273899148,0.10153930708474126
test,SITE,27,6665,5306,4.3641839055530305,7.117268669885652,0.906712549450086,0.0718065663439407,6344,4.3850362404434,0.07230038497801583
test,SITE,28,4035,4957,0.2017986182905872,0.31973786666012965,0.8731528586938577,0.09502585269481142,4035,0.2017986182905872,0.09502585269481142
test,SITE,29,4003,5057,0.1945658811061989,0.3079591815599173,0.8741914378708349,0.0958930237504549,4003,0.1945658811061989,0.0958930237504549
test,SITE,3,5908,5990,0.6349346171724045,1.1248608957363548,0.9266632612784325,0.08454898966364698,5907,0.6350283005353822,0.08455610842931569
test,SITE,30,4152,4653,0.5351799913073723,0.8465783358654821,0.8878199050319829,0.10196979543918763,4152,0.5351799913073723,0.10196979543918763
test,SITE,31,4687,4951,0.9478523097914455,1.5682049566351535,0.8963368880837171,0.09729279446426266,4686,0.9480397616603702,0.09730315477059956
test,SITE,32,4573,5065,0.4387698501231189,0.7107348653806764,0.8778845282650085,0.09791369597064613,4573,0.4387698501231189,0.09791369597064613
test,SITE,33,4725,4913,1.0931269960365597,1.838264028254603,0.8934011926349734,0.09803691819797383,4723,1.0935069781767723,0.09805728130929886
test,SITE,34,5121,5726,0.2646660001494181,0.4180577811724337,0.8779252025299777,0.10561025482190012,5121,0.2646660001494181,0.10561025482190012
test,SITE,35,5137,5754,0.3776886583502965,0.6059941764854394,0.8807602472698336,0.1021714123133968,5137,0.3776886583502965,0.1021714123133968
test,SITE,36,4668,4970,0.6520200854338124,1.0421597229887143,0.8745385722660726,0.10371965753138725,4667,0.6521468598140954,0.10373073168644743
test,SITE,37,4665,4973,0.601310688199721,0.9767902408312464,0.8849893754333631,0.09812761743003497,4664,0.601429540501016,0.09813811221497906
test,SITE,38,4724,4914,0.7061887484684171,1.1417474961096394,0.882111824910207,0.10112779022832805,4723,0.7063276093218909,0.1011384747298024
test,SITE,39,4106,4699,0.4315986669773424,0.6806376150623046,0.876422259872459,0.10564197314494883,4106,0.4315986669773424,0.10564197314494883
test,SITE,4,3025,4057,0.16367392929317046,0.2174552112913983,0.8270967481801506,0.11478048266102674,3023,0.16375513179175336,0.11481590794441049
test,SITE,40,4711,4927,0.9016377938920412,1.4709841131921615,0.8985133518473652,0.0890846431763995,4710,0.9018080406998247,0.08909405613826603
test,SITE,41,5780,6118,0.9527138962001124,1.681795214396049,0.9479264204627296,0.0771023593992458,5769,0.9541388290539877,0.07717437334496441
test,SITE,42,5814,6084,0.3044090175614822,0.5332088523187032,0.9275404957230536,0.08628323998852297,5814,0.3044090175614822,0.08628323998852297
test,SITE,5,1958,5124,0.16000366512124986,0.24449634859560662,0.7647620895242099,0.1287882000832825,1957,0.1600338616201394,0.12881549674283974
test,SITE,6,3094,3212,1.4242556788166956,2.4014883219343575,0.9264075756132633,0.0838718977374073,3076,1.432069830964616,0.08411632975113127
test,SITE,7,1231,10667,1.09450865524218,1.6778660127897294,0.8912802855167178,0.10548436863334332,1231,1.09450865524218,0.10548436863334332
test,SITE,8,3046,3260,1.395950296219837,2.3276600143640898,0.9250405083147184,0.08663579000831738,3034,1.40104548694491,0.08680637980431749
test,SITE,9,5156,6742,0.1400716931666981,0.23855565231886058,0.8411041380965683,0.12478595626034789,5156,0.1400716931666981,0.12478595626034789
