baseline,split,scope,site_id,n_eval,n_missing,mae,rmse,r2,nrmse,daylight_n,daylight_mae,daylight_nrmse,fit_seconds,predict_seconds
mean_site,val,SITE,19,4888,4548,11.183228841269095,13.316057896491339,-0.04807184635712547,0.3161631702008447,4883,11.180328554153082,0.316145710470945,,
mean_site,val,SITE,2,5798,6100,5.0873164054397595,5.871218352909973,-0.013049774635801814,0.3180077645449871,5795,5.086281929454032,0.3179701866810265,,
mean_site,val,SITE,20,4790,4848,4.260472151305998,5.051385066627954,-0.04945398965629244,0.3213604813759334,4789,4.260233167770745,0.3213556199149247,,
mean_site,val,SITE,21,4836,4802,2.100732226927036,2.5233788327899846,-0.07099887570574914,0.3186705216472768,4836,2.100732226927036,0.3186705216472768,,
mean_site,val,SITE,22,4935,4703,3.93807337544189,4.7547503136953475,-0.07603042200220567,0.31987808430615833,4935,3.93807337544189,0.31987808430615833,,
mean_site,val,SITE,23,4556,4249,3.2910297879727537,3.8754062764370096,-0.05126509948834346,0.3242037520584533,4555,3.290873409498267,0.3242013637669191,,
mean_site,val,SITE,24,4954,4684,4.668537161895836,5.524155457563484,-0.030530357242079642,0.31244049646755084,4952,4.667959424047768,0.3124266809368266,,
mean_site,val,SITE,25,5056,4380,21.434394843697916,25.34836362218596,-0.03646346017624347,0.3162792663988717,5036,21.412252655325176,0.3161942121688662,,
mean_site,val,SITE,26,4929,4709,2.0623677703189647,2.4615262603732027,-0.08068501096704872,0.32494558342428254,4929,2.0623677703189647,0.32494558342428254,,
mean_site,val,SITE,27,6328,5642,23.611008365422556,28.001503505163658,-0.015844365925639536,0.28250891071194123,6190,23.42688229897931,0.28157698100738154,,
mean_site,val,SITE,28,4356,4636,0.8498202780291003,1.0397272317431023,-0.10617793104450635,0.3090061486881256,4356,0.8498202780291003,0.3090061486881256,,
mean_site,val,SITE,29,4306,4755,0.8182120726933322,0.9907295207183294,-0.0788987040771234,0.3084955901600074,4306,0.8182120726933322,0.3084955901600074,,
mean_site,val,SITE,3,5642,6256,3.6208734788425985,4.17066102830911,-0.009972216120376798,0.3134833627070369,5641,3.620597438373069,0.31346831873320896,,
mean_site,val,SITE,30,4479,4326,2.2144766056697285,2.6217655919087166,-0.020960469400849835,0.31578991544016066,4479,2.2144766056697285,0.31578991544016066,,
mean_site,val,SITE,31,4978,4660,4.217160356689001,5.0597320213439865,-0.038264919290124766,0.3139101592008281,4978,4.217160356689001,0.3139101592008281,,
mean_site,val,SITE,32,4836,4802,1.7731794361433133,2.1549538274218976,-0.04906668900752642,0.29687511358536567,4836,1.7731794361433133,0.29687511358536567,,
mean_site,val,SITE,33,4977,4661,4.8876890622146085,5.8807780503891305,-0.03835462113720256,0.31362924357163574,4976,4.88748530073256,0.3136290199465263,,
mean_site,val,SITE,34,5355,5493,1.088270236669458,1.2805416919732142,-0.07406790682642761,0.32349196807217745,5355,1.088270236669458,0.32349196807217745,,
mean_site,val,SITE,35,5319,5571,1.5515894370926644,1.8620024346758184,-0.07031317023330441,0.3139360506484716,5319,1.5515894370926644,0.3139360506484716,,
mean_site,val,SITE,36,4919,4719,2.6976550091984253,3.2230546358099166,-0.06655379041030862,0.32077052649133586,4919,2.6976550091984253,0.32077052649133586,,
mean_site,val,SITE,37,4950,4688,2.5621839848062584,3.0961879201501294,-0.06877036229026645,0.3110407240160754,4950,2.5621839848062584,0.3110407240160754,,
mean_site,val,SITE,38,5140,4498,3.0735721710330997,3.6769734734004107,-0.08699252154100279,0.32567989276103143,5140,3.0735721710330997,0.32567989276103143,,
mean_site,val,SITE,39,4453,4352,1.7534616627113422,2.0588621768240265,-0.04426559918237882,0.31955663040057647,4453,1.7534616627113422,0.31955663040057647,,
mean_site,val,SITE,4,3314,3769,0.5317364768021705,0.6107652262344314,-0.09821074683788011,0.32238329467219473,3313,0.5316774995807696,0.3223629887959057,,
mean_site,val,SITE,40,4998,4640,4.075922129527016,5.01176678470023,-0.07061463667250822,0.30351888351089645,4998,4.075922129527016,0.30351888351089645,,
mean_site,val,SITE,41,5616,6282,6.298443194616457,7.308546187143217,-0.0959207693880555,0.335062289381924,5608,6.296324578905449,0.3350302025468993,,
mean_site,val,SITE,42,5662,6236,1.651771293773066,1.9055610601315613,-0.012541211562343113,0.30835568754931664,5662,1.651771293773066,0.30835568754931664,,
mean_site,val,SITE,5,3094,3989,0.5521986691630428,0.6313644094130729,-0.10309537393788482,0.33257055310647465,3093,0.552134433356884,0.33254827195117787,,
mean_site,val,SITE,6,3332,2974,8.886499358582821,10.326270551037448,-0.15019727957993734,0.36064464680294495,3309,8.879869105924827,0.36075976864634063,,
mean_site,val,SITE,7,2448,9450,4.0799506076738306,4.722931401946204,-0.015135689896479176,0.2969220624503587,2448,4.0799506076738306,0.2969220624503587,,
mean_site,val,SITE,8,3389,2917,8.492667735131771,9.734446246291357,-0.0967659157039209,0.3623172781405332,3378,8.48979707144943,0.3623601106052102,,
mean_site,val,SITE,9,5313,6585,0.5003077507973452,0.5849753714605013,-0.04585869202978343,0.3059944730166414,5313,0.5003077507973452,0.3059944730166414,,
mean_site,test,ALL,,191732,218062,4.896354949532275,8.3962768005184,0.4591209753273371,0.08470922570209846,191253,4.840774959520252,0.08355969296512807,0.0447,0.0117
mean_site,test,SITE,1,6056,5842,6.204749726126107,7.055824100590195,-0.04445241862932581,0.32548316729423565,6042,6.199604658583788,0.3253225044876749,,
mean_site,test,SITE,10,5872,6026,2.3834407804140416,2.671219926689629,-0.0856177815866992,0.3491790753845309,5872,2.3834407804140416,0.3491790753845309,,
mean_site,test,SITE,11,3135,3171,25.710452844096416,29.44980113914864,-0.02588762912925402,0.3178929453374115,3090,25.593281500716355,0.317165520885947,,
mean_site,test,SITE,12,5622,6276,5.08961137775725,5.958657425669791,-0.11864600224891131,0.3411048003377854,5615,5.088868722287459,0.3411238580242655,,
mean_site,test,SITE,13,5354,6241,2.8106016133294753,3.269244163238334,-0.052916878801138933,0.253305581816754,5354,2.8106016133294753,0.253305581816754,,
mean_site,test,SITE,14,4725,4870,3.450491240116326,4.060216068140698,-0.03421969760618704,0.3016049034589366,4723,3.4499872370590365,0.30158533435341744,,
mean_site,test,SITE,15,4833,4920,4.734715931052319,5.612131599358772,-0.06485400899539462,0.3032144123750004,4831,4.7341448129176475,0.30320267666663187,,
mean_site,test,SITE,16,2982,4087,0.7968272281097277,0.9429860728339233,-0.013690444696452087,0.2937687065962694,2982,0.7968272281097277,0.2937687065962694,,
mean_site,test,SITE,17,4636,5002,2.4163978648411866,2.8661637670335662,-0.03352191723803877,0.3033992586380595,4636,2.4163978648411866,0.3033992586380595,,
mean_site,test,SITE,18,4620,4656,9.098743222531645,10.697668215131904,-0.03374582468934162,0.3039515053356013,4618,9.097493955088611,0.3039347291274989,,
mean_site,test,SITE,19,4700,4736,10.82833875537051,12.803693131317273,-0.03784096190419883,0.3039980932902579,4697,10.826313647546328,0.30397911091559215,,
mean_site,test,SITE,2,6020,5878,5.498889496065547,6.276245338148619,-0.05369229990211011,0.33994558365067556,6010,5.496242480499591,0.3398674692994487,,
mean_site,test,SITE,20,4718,4920,4.146681375719992,4.882120374229718,-0.03960838950330081,0.3105921510444353,4717,4.146421245780219,0.31058518702414467,,
mean_site,test,SITE,21,4610,5028,2.0064623414907126,2.3848041941352567,-0.055367383499277834,0.30117031445945647,4610,2.0064623414907126,0.30117031445945647,,
mean_site,test,SITE,22,4669,4969,3.6674213960474176,4.393264972037445,-0.047942596858052244,0.2955589863587375,4668,3.6672100407987105,0.29555511667454704,,
mean_site,test,SITE,23,4274,4531,3.123911429247439,3.6547496407506115,-0.021627951971179726,0.30574434313374665,4273,3.123716590185887,0.3057381924037101,,
mean_site,test,SITE,24,4760,4878,3.415161808815318,3.915940531625517,-0.1042890870399753,0.2214815302062706,4759,3.4145978554081116,0.2214483506933308,,
mean_site,test,SITE,25,4511,4925,21.016876055952707,24.714016918855535,-0.030365158760752964,0.3083643290497685,4494,20.99412941132876,0.308249851128686,,
mean_site,test,SITE,26,4651,4987,1.9221795113972007,2.277687076295611,-0.046434376882725115,0.30067700994285235,4651,1.9221795113972007,0.30067700994285235,,
mean_site,test,SITE,27,6665,5306,20.472799626133643,23.4494699237435,-0.012657453475279024,0.2365831607473352,6344,19.89360310586221,0.2314217918576095,,
mean_site,test,SITE,28,4035,4957,0.7493161265225445,0.9152599691604878,-0.03939703649949178,0.2720145721724973,4035,0.7493161265225445,0.2720145721724973,,
mean_site,test,SITE,29,4003,5057,0.7346402933916258,0.8807803227429397,-0.02910358834377136,0.27425936119163624,4003,0.7346402933916258,0.27425936119163624,,
mean_site,test,SITE,3,5908,5990,3.703662738926076,4.209262277873127,-0.026918384571790188,0.31638478515203666,5907,3.703423725039411,0.31637201180644026,,
mean_site,test,SITE,30,4152,4653,2.1568465661442224,2.5454501137604866,-0.01416981946823559,0.30659776704002095,4152,2.1568465661442224,0.30659776704002095,,
mean_site,test,SITE,31,4687,4951,4.158581405078749,4.928772411805474,-0.02399097121701943,0.3057853115397867,4686,4.158369645364062,0.30578230454453437,,
mean_site,test,SITE,32,4573,5065,1.7074661698530993,2.0660714600247263,-0.03192023274330036,0.28463032087519435,4573,1.7074661698530993,0.28463032087519435,,
mean_site,test,SITE,33,4725,4913,4.781444029955119,5.698962437155508,-0.024538202985386448,0.3039327896739749,4723,4.78097961129455,0.3039286758625211,,
mean_site,test,SITE,34,5121,5726,1.0491626880603864,1.22918429558085,-0.0553278417284202,0.310518001399973,5121,1.0491626880603864,0.310518001399973,,
mean_site,test,SITE,35,5137,5754,1.510858763219995,1.8066402534364272,-0.0598088219035382,0.3046019143391357,5137,1.510858763219995,0.3046019143391357,,
mean_site,test,SITE,36,4668,4970,2.544472133191574,3.017088244268921,-0.051520348585079034,0.3002719761037394,4667,2.544322274655114,0.30026695837128553,,
mean_site,test,SITE,37,4665,4973,2.449447329425641,2.941278221744648,-0.04281567996623359,0.29547861151134847,4664,2.44928414952885,0.29547254678039203,,
mean_site,test,SITE,38,4724,4914,2.8695741040887874,3.4161483637722205,-0.05536711355101165,0.30257787846922396,4723,2.8694090292467442,0.3025733583672288,,
mean_site,test,SITE,39,4106,4699,1.6759802315227652,1.9637442342091929,-0.02867503934327109,0.3047933453323552,4106,1.6759802315227652,0.3047933453323552,,
mean_site,test,SITE,4,3025,4057,0.45880210993691883,0.5247488662517774,-0.006854091395370965,0.27698084486691754,3023,0.4586271713650589,0.27689841102822343,,
mean_site,test,SITE,40,4711,4927,3.8646131386208498,4.699483943304058,-0.035841447553042194,0.28460664289157445,4710,3.864375543011275,0.2846028780621724,,
mean_site,test,SITE,41,5780,6118,6.691335784489526,7.6554633957866285,-0.07898194108168632,0.3509668032452323,5769,6.689245005800156,0.35095512670468093,,
mean_site,test,SITE,42,5814,6084,1.7774229750803006,2.0201894157161773,-0.040123334106516806,0.3269047155172273,5814,1.7774229750803006,0.3269047155172273,,
mean_site,test,SITE,5,1958,5124,0.44303901104555504,0.5043581762338605,-0.0010152393835034523,0.2656701504441734,1957,0.44288170853836706,0.26558756702445163,,
mean_site,test,SITE,6,3094,3212,7.793332372944952,9.064794016707566,-0.048547313623963584,0.31658762186591227,3076,7.781441607610673,0.31642560615689114,,
mean_site,test,SITE,7,1231,10667,4.562371124121835,5.230749147130189,-0.05662658894133088,0.3288476356625349,1231,4.562371124121835,0.3288476356625349,,
mean_site,test,SITE,8,3046,3260,7.481206949626115,8.613410203378027,-0.026450005810199295,0.32059217971281984,3034,7.473740342485403,0.32047603827511506,,
mean_site,test,SITE,9,5156,6742,0.5537542689211102,0.6381394817893591,-0.13701029088613215,0.33380406076537256,5156,0.5537542689211102,0.33380406076537256,,
persistence_prev_day,val,ALL,,186080,223716,3.4250695475400366,7.5988119132095235,0.6302568114130929,0.07666367947565969,185957,3.427226056460633,0.07668899729911466,0.0541,0.2364
persistence_prev_day,val,SITE,1,5461,6437,3.993980040285662,5.852702806286242,0.20751870904066005,0.2699835227556997,5452,4.000504402054292,0.27020624869546883,,
persistence_prev_day,val,SITE,10,5427,6471,1.3838129952091396,1.9954488103150114,0.3002489303298479,0.26084298174072285,5427,1.3838129952091396,0.26084298174072285,,
persistence_prev_day,val,SITE,11,3257,3049,10.932203715075223,18.93761564292754,0.6283128280852543,0.20442020596177476,3214,11.075781736154324,0.20578279500340405,,
persistence_prev_day,val,SITE,12,5376,6522,2.5476888020833335,3.8210302806592904,0.3240488315312985,0.21873581208982026,5376,2.5476888020833335,0.21873581208982026,,
persistence_prev_day,val,SITE,13,5247,6349,2.4447184105202973,3.5092878994193475,0.24890680181809666,0.27190450414214234,5247,2.4447184105202973,0.27190450414214234,,
persistence_prev_day,val,SITE,14,4597,4997,2.7401175358929737,3.8764949523908894,0.09175039433392018,0.2879575535521461,4597,2.7401175358929737,0.2879575535521461,,
persistence_prev_day,val,SITE,15,4615,5138,3.787747156013001,5.29965463848596,0.07318795128461109,0.2863317865145161,4615,3.787747156013001,0.2863317865145161,,
persistence_prev_day,val,SITE,16,3066,4002,0.5786135997635355,0.8643740016667651,0.23008601079672764,0.26927866678027607,3066,0.5786135997635355,0.26927866678027607,,
persistence_prev_day,val,SITE,17,4466,5172,1.814007920958352,2.6404327790920115,0.1154070145560091,0.2795043873188302,4466,1.814007920958352,0.2795043873188302,,
persistence_prev_day,val,SITE,18,4546,4731,6.992472778266608,10.028509710146517,0.12007478361933366,0.2849387886567712,4546,6.992472778266608,0.2849387886567712,,
persistence_prev_day,val,SITE,19,4485,4951,8.105030657748049,11.737857249043074,0.15556570734543262,0.27869195133195235,4484,8.106817294826048,0.27872302388309533,,
persistence_prev_day,val,SITE,2,5434,6464,3.4867213378726536,5.15417508454874,0.19649437086028387,0.27916994364524655,5434,3.4867213378726536,0.27916994364524655,,
persistence_prev_day,val,SITE,20,4381,5257,3.241504508103173,4.609113033412087,0.09293422148945762,0.2932238907936119,4381,3.241504508103173,0.2932238907936119,,
persistence_prev_day,val,SITE,21,4437,5201,1.6374723560401172,2.32626402691478,0.05335117391542932,0.293777438929609,4437,1.6374723560401172,0.293777438929609,,
persistence_prev_day,val,SITE,22,4528,5110,2.921245237963781,4.2141700113976395,0.11756350895324252,0.28351028787012567,4528,2.921245237963781,0.28351028787012567,,
persistence_prev_day,val,SITE,23,4175,4630,2.3221051646706585,3.418035492825686,0.15189196866051136,0.2859416155102735,4175,2.3221051646706585,0.2859416155102735,,
persistence_prev_day,val,SITE,24,4556,5082,3.457089552238806,4.989111024420611,0.1282874128526975,0.28217893891227314,4556,3.457089552238806,0.28217893891227314,,
persistence_prev_day,val,SITE,25,4673,4763,15.276481917397817,22.3724594835871,0.16368214179283125,0.2791480025485449,4663,15.308974908856959,0.27944714496912804,,
persistence_prev_day,val,SITE,26,4574,5064,1.5934374316790556,2.2357281526891963,0.07604663807576972,0.29513802092996483,4574,1.5934374316790556,0.29513802092996483,,
persistence_prev_day,val,SITE,27,6003,5967,18.37431284357821,26.10839377224274,0.09700111783417842,0.2634092088546092,5959,18.50843262292331,0.2643797421112862,,
persistence_prev_day,val,SITE,28,3970,5022,0.6410353038413098,0.9272047221176132,0.09256922205571483,0.2755645437377553,3970,0.6410353038413098,0.2755645437377553,,
persistence_prev_day,val,SITE,29,3905,5156,0.6440525968309859,0.9272352347283992,0.01694663944687147,0.2887245963431988,3905,0.6440525968309859,0.2887245963431988,,
persistence_prev_day,val,SITE,3,5215,6683,2.5334611697027802,3.7132547248157177,0.17226596652398019,0.2791028975555361,5215,2.5334611697027802,0.2791028975555361,,
persistence_prev_day,val,SITE,30,4125,4680,1.54240625,2.312139503566941,0.17244966140379048,0.2784956597838673,4125,1.54240625,0.2784956597838673,,
persistence_prev_day,val,SITE,31,4638,5000,3.0112134136481243,4.4663297655936836,0.16344869846976218,0.2770949690312845,4638,3.0112134136481243,0.2770949690312845,,
persistence_prev_day,val,SITE,32,4454,5184,1.2346538925684778,1.855130704367115,0.18964062320680486,0.2555702732775361,4454,1.2346538925684778,0.2555702732775361,,
persistence_prev_day,val,SITE,33,4616,5022,3.318457538994801,5.004008952652355,0.22035490233347188,0.2668700517514352,4616,3.318457538994801,0.2668700517514352,,
persistence_prev_day,val,SITE,34,5105,5743,0.8773230901077375,1.2242823606874325,-0.002247726317053056,0.3092796687662343,5105,0.8773230901077375,0.3092796687662343,,
persistence_prev_day,val,SITE,35,4924,5966,1.211721288586515,1.7257666876139743,0.03501432781375369,0.2909665251563174,4924,1.211721288586515,0.2909665251563174,,
persistence_prev_day,val,SITE,36,4555,5083,2.050639750274424,2.937120040452521,0.08088681266007203,0.29231323952020427,4555,2.050639750274424,0.29231323952020427,,
persistence_prev_day,val,SITE,37,4611,5027,1.9005079565170244,2.7280149931712105,0.1397751223257101,0.27405434698599906,4611,1.9005079565170244,0.27405434698599906,,
persistence_prev_day,val,SITE,38,4851,4787,2.2566175144300145,3.245776140363138,0.12666473075645923,0.28748753097264135,4851,2.2566175144300145,0.28748753097264135,,
persistence_prev_day,val,SITE,39,4070,4735,1.3339690187346438,1.911041266745571,0.06496989559077282,0.2966133015759704,4070,1.3339690187346438,0.2966133015759704,,
persistence_prev_day,val,SITE,4,2877,4206,0.30162034019812306,0.45706327787878076,0.3300627865420558,0.24125401883910902,2877,0.30162034019812306,0.24125401883910902,,
persistence_prev_day,val,SITE,40,4602,5036,3.009830983811386,4.445258165018693,0.10987880709148012,0.2692104108441413,4602,3.009830983811386,0.2692104108441413,,
persistence_prev_day,val,SITE,41,5203,6695,3.416106092638862,5.322120702127908,0.39304582547235023,0.24399407230385822,5203,3.416106092638862,0.24399407230385822,,
persistence_prev_day,val,SITE,42,5350,6548,1.089696261682243,1.6169936097029243,0.2467843074027618,0.26166003636134977,5350,1.089696261682243,0.26166003636134977,,
persistence_prev_day,val,SITE,5,2685,4398,0.31738244878957167,0.47941283539284674,0.3220560141737334,0.2525302178201003,2685,0.31738244878957167,0.2525302178201003,,
persistence_prev_day,val,SITE,6,3129,3177,3.4467531559603706,5.913301593706362,0.6096086425791585,0.20652185647869423,3114,3.4631703596660244,0.20701863244479288,,
persistence_prev_day,val,SITE,7,1779,10119,2.2708157672849913,3.4548751403822067,0.4315736408567782,0.21720168363403256,1779,2.2708157672849913,0.21720168363403256,,
persistence_prev_day,val,SITE,8,3191,3115,2.9734507207771856,5.254118131754169,0.6704364658791682,0.19555891854159166,3190,2.974353448275862,0.19558955825054625,,
persistence_prev_day,val,SITE,9,4921,6977,0.38643854145498885,0.5363275986284042,0.08384040925085223,0.2805473339789324,4921,0.38643854145498885,0.2805473339789324,,
persistence_prev_day,test,ALL,,182029,227765,2.7827855661906895,6.294075937050741,0.6992369193388481,0.06350032422762188,181864,2.785122152147346,0.06352884560762508,0.0541,0.1984
persistence_prev_day,test,SITE,1,5812,6086,2.911153647625602,4.839995811643586,0.4918345406510506,0.22326763592828477,5806,2.9140328970031004,0.22338282905756704,,
persistence_prev_day,test,SITE,10,5594,6304,1.07811941365749,1.7281775310249516,0.5333633101147909,0.22590555961127667,5594,1.07811941365749,0.22590555961127667,,
persistence_prev_day,test,SITE,11,3049,3257,13.362311413578222,20.96351696126216,0.4736614094819357,0.22628859597247064,3013,13.518586126783937,0.227633945116438,,
persistence_prev_day,test,SITE,12,5239,6659,2.431964592479481,3.873213588063445,0.5128115150796762,0.22172305827322683,5238,2.4324288850706375,0.2217442221217238,,
persistence_prev_day,test,SITE,13,4756,6839,1.8997187762825904,2.787450504610604,0.2351274685491802,0.21597553948261627,4756,1.8997187762825904,0.21597553948261627,,
persistence_prev_day,test,SITE,14,4546,5049,2.267859106907171,3.3324677103785625,0.2865242191447518,0.2475455949143642,4546,2.267859106907171,0.2475455949143642,,
persistence_prev_day,test,SITE,15,4636,5117,2.9594747627264884,4.329567213975726,0.34797205142528087,0.23391952868206317,4636,2.9594747627264884,0.23391952868206317,,
persistence_prev_day,test,SITE,16,2819,4250,0.6397055970645619,0.8991034798976576,0.06180349300629462,0.2800979505370251,2819,0.6397055970645619,0.2800979505370251,,
persistence_prev_day,test,SITE,17,4443,5195,1.520981037587216,2.2843805755858293,0.3301886500067486,0.24181429583741137,4443,1.520981037587216,0.24181429583741137,,
persistence_prev_day,test,SITE,18,4472,4804,5.842799642218247,8.672733729380328,0.30856064627278945,0.24641729575153873,4471,5.843770968463431,0.2464440272513575,,
persistence_prev_day,test,SITE,19,4545,4891,6.738613861386138,10.111762566244057,0.34069822303371455,0.24008358435451996,4544,6.739704830545775,0.24010918087144262,,
persistence_prev_day,test,SITE,2,5776,6122,2.6227114352493075,4.37659341577611,0.4726579524092034,0.23705313017075097,5772,2.624453179140679,0.23713516074587798,,
persistence_prev_day,test,SITE,20,4522,5116,2.7287842768686423,4.017491842253341,0.281793820790344,0.2555859621314253,4522,2.7287842768686423,0.2555859621314253,,
persistence_prev_day,test,SITE,21,4416,5222,1.3378499348958333,1.9680304940188227,0.2648378260011749,0.2485371185638866,4416,1.3378499348958333,0.2485371185638866,,
persistence_prev_day,test,SITE,22,4447,5191,2.3803547335282214,3.5307316119788377,0.30291157366339927,0.2375316451393686,4447,2.3803547335282214,0.2375316451393686,,
persistence_prev_day,test,SITE,23,4104,4701,1.9327637670565303,2.9316914290490526,0.3310327885307718,0.24525566956792857,4104,1.9327637670565303,0.24525566956792857,,
persistence_prev_day,test,SITE,24,4625,5013,2.174016891891892,3.2478295035877425,0.23490875764181196,0.18369386421838432,4625,2.174016891891892,0.18369386421838432,,
persistence_prev_day,test,SITE,25,4314,5122,12.874797171998146,19.539248165318483,0.34324576199755363,0.2437971605513642,4304,12.903592588289962,0.24407930232216238,,
persistence_prev_day,test,SITE,26,4468,5170,1.2559782760743061,1.8333739016998818,0.3078257451279691,0.24202331769249438,4468,1.2559782760743061,0.24202331769249438,,
persistence_prev_day,test,SITE,27,6287,5684,11.590166216001272,17.492568620840892,0.41978286355851935,0.1764836129501526,6207,11.737292572901563,0.1776165760797313,,
persistence_prev_day,test,SITE,28,3821,5171,0.45485628353179797,0.6831521245700024,0.4030583269943929,0.2030322959105159,3821,0.45485628353179797,0.2030322959105159,,
persistence_prev_day,test,SITE,29,3774,5286,0.4430969917527822,0.6597775600829558,0.40397376545853037,0.2054430230609717,3774,0.4430969917527822,0.2054430230609717,,
persistence_prev_day,test,SITE,3,5683,6215,1.7524359933133908,2.914479301554288,0.49154493070050786,0.21906378048702443,5683,1.7524359933133908,0.21906378048702443,,
persistence_prev_day,test,SITE,30,3965,4840,1.3329661885245903,2.0285371812382884,0.34717356817103684,0.2443359493722293,3965,1.3329661885245903,0.2443359493722293,,
persistence_prev_day,test,SITE,31,4499,5139,2.5084289564347633,3.867001358828197,0.35950942181793655,0.23991211531735218,4499,2.5084289564347633,0.23991211531735218,,
persistence_prev_day,test,SITE,32,4355,5283,1.027978795924225,1.5822718090058017,0.3820525779233406,0.2179801335156654,4355,1.027978795924225,0.2179801335156654,,
persistence_prev_day,test,SITE,33,4532,5106,2.786397423874669,4.355627445134208,0.3923433335499573,0.23229105556991841,4532,2.786397423874669,0.23229105556991841,,
persistence_prev_day,test,SITE,34,4886,5961,0.7207335051678264,1.034799565502957,0.23894426829131254,0.26141229926607323,4886,0.7207335051678264,0.26141229926607323,,
persistence_prev_day,test,SITE,35,4856,6035,0.9930546617586491,1.456219066894948,0.2920021978477483,0.24552044305978343,4856,0.9930546617586491,0.24552044305978343,,
persistence_prev_day,test,SITE,36,4485,5153,1.695558110367893,2.4814685703058923,0.27543538444988847,0.24696509048432633,4485,1.695558110367893,0.24696509048432633,,
persistence_prev_day,test,SITE,37,4472,5166,1.548145055344365,2.304347900324028,0.3474503707414588,0.231493067535434,4472,1.548145055344365,0.231493067535434,,
persistence_prev_day,test,SITE,38,4554,5084,1.8773262516469038,2.760360519881669,0.2987353294814552,0.24449290281810782,4554,1.8773262516469038,0.24449290281810782,,
persistence_prev_day,test,SITE,39,3911,4894,1.1549835400153414,1.6763740104866782,0.2327976800594589,0.2601905247045636,3911,1.1549835400153414,0.2601905247045636,,
persistence_prev_day,test,SITE,4,2801,4281,0.28643787932881115,0.4137066737231016,0.3446896723821109,0.2183688834497196,2801,0.28643787932881115,0.2183688834497196,,
persistence_prev_day,test,SITE,40,4535,5103,2.3442151323042997,3.6075799647774467,0.37653099516138,0.21847956820900305,4535,2.3442151323042997,0.21847956820900305,,
persistence_prev_day,test,SITE,41,5462,6436,2.121098041010619,3.797783208268554,0.7243240550373515,0.17411040496360133,5457,2.1230185999633497,0.17419014277176037,,
persistence_prev_day,test,SITE,42,5597,6301,0.8141331293550116,1.3392129955154264,0.5336112479334392,0.21670989854223227,5597,0.8141331293550116,0.21670989854223227,,
persistence_prev_day,test,SITE,5,1785,5297,0.2943452380952381,0.4240563579906283,0.26363059286524304,0.2233712502995902,1785,0.2943452380952381,0.2233712502995902,,
persistence_prev_day,test,SITE,6,3024,3282,3.7654544890873014,5.981244201567922,0.5393529860466362,0.20889474974098063,3011,3.7815561690468282,0.2093451860805599,,
persistence_prev_day,test,SITE,7,492,11406,1.8422256097560976,3.1513623812128584,0.6204633637021791,0.19812039136808396,492,1.8422256097560976,0.19812039136808396,,
persistence_prev_day,test,SITE,8,2961,3345,3.7297260216143195,5.969072312471958,0.4972663395802158,0.2221696004642078,2953,3.7397773450728073,0.22247033058614976,,
persistence_prev_day,test,SITE,9,4709,7189,0.28077468013378637,0.4360595557714541,0.44038716030627634,0.22809817384109551,4709,0.28077468013378637,0.22809817384109551,,
