split,scope,site_id,n_eval,n_missing,mae,rmse,r2,nrmse,daylight_n,daylight_mae,daylight_nrmse
val,SITE,42,5623,6275,0.4354978293768774,0.7114077833530971,0.8591103454120593,0.11511918497570175,5623,0.4354978293768774,0.11511918497570175
val,SITE,5,3056,4027,0.28360325285277443,0.5081550857966516,0.2820640752779008,0.2676701686500881,3055,0.283659156605772,0.2677118146260141
val,SITE,6,3274,3032,1.6360180579676595,2.7218036255679583,0.9202799929208887,0.09505889879200509,3251,1.647032118841011,0.095394213150302
val,SITE,7,2409,9489,1.2075362142164612,1.8729584606981118,0.8412890093309914,0.11774947415183035,2409,1.2075362142164612,0.11774947415183035
val,SITE,8,3333,2973,1.714260357405522,2.646675884414067,0.9192144009341353,0.09850959965251543,3322,1.7197420762146474,0.09867246128638146
val,SITE,9,5277,6621,0.23419181636863073,0.4455398183323169,0.3941231303798062,0.23305719961875848,5277,0.23419181636863073,0.23305719961875848
test,ALL,,189652,220142,1.1400712239184865,2.602890895318245,0.9475360051487343,0.026260314847628294,189176,1.1420387421588634,0.026292087789394004
test,SITE,1,6007,5891,1.2882588428448416,2.081184154142313,0.9089591024527522,0.09600443556354436,5993,1.2910861211528806,0.09611626579813187
test,SITE,10,5824,6074,0.5744758193882612,0.8475171759658662,0.890618349439733,0.11078655894987073,5824,0.5744758193882612,0.11078655894987073
test,SITE,11,3085,3221,4.948083701898831,8.239812945404525,0.9191523156937004,0.0889438401932686,3040,5.0183484591151535,0.08959893384485391
test,SITE,12,5577,6321,1.2567949192870662,1.946387351872122,0.8805037025993412,0.1114214195600785,5570,1.258307397344168,0.11149135676683375
test,SITE,13,5302,6293,0.9902651719622503,1.553332527682396,0.7608085912120812,0.12035436328185743,5302,0.9902651719622503,0.12035436328185743
test,SITE,14,4667,4928,0.9033495240122598,1.4104382366804658,0.8753957404088927,0.10477153951159218,4666,0.9035112285532259,0.10478264103005763
test,SITE,15,4777,4976,1.1829807702432449,1.8444038266266105,0.8843980624189554,0.09965016189867827,4775,1.1834228144640697,0.0996709266084278
test,SITE,16,2936,4133,0.2919651089637091,0.4305346976539224,0.7887145709436991,0.13412459093325724,2936,0.2919651089637091,0.13412459093325724
test,SITE,17,4585,5053,0.629660226058544,0.9706121989581042,0.881376229509534,0.1027446599444423,4585,0.629660226058544,0.1027446599444423
test,SITE,18,4566,4710,2.242118151366476,3.600798873286466,0.8828885136020167,0.10230904678816152,4564,2.2430360085811665,0.10233140621779788
test,SITE,19,4645,4791,2.5438568633133936,4.185856470793329,0.8880053414632856,0.09938479256390481,4642,2.5453895046915385,0.09941682553711169
test,SITE,2,5972,5926,1.1433820225453106,1.8161096860958217,0.9116496363856759,0.09836748469039373,5962,1.1451917010559727,0.09844976972753344
test,SITE,20,4664,4974,1.0544009798591378,1.654602754200207,0.8806728100712897,0.10526299827913842,4663,1.0546022500445755,0.10527422936682633
test,SITE,21,4559,5079,0.544829076621375,0.8515604878863583,0.8654273687598201,0.10754121472474945,4559,0.544829076621375,0.10754121472474945
test,SITE,22,4618,5020,0.9511083554994394,1.4943777200456372,0.8788118844939138,0.10053497045704832,4617,0.9512879244816982,0.10054578474279066
test,SITE,23,4223,4582,0.8441650991667906,1.270867062292073,0.8754398480152139,0.10631656156097241,4222,0.8443338155520578,0.10632901610163271
test,SITE,24,4708,4930,0.8291997551006489,1.304134229334759,0.8777172410313077,0.0737604778149016,4707,0.829352135310792,0.07376825486197945
test,SITE,25,4460,4976,4.707727084619582,8.046482266712587,0.8899927236492043,0.10039841412800124,4443,4.725082493890869,0.10059016776130182
test,SITE,26,4600,5038,0.5304495367796525,0.8159456104889782,0.8656375809962189,0.10771281489502561,4600,0.5304495367796525,0.10771281489502561
test,SITE,27,6606,5365,4.2538395227535615,7.178472468689246,0.9042386243295547,0.07242405527728486,6287,4.445813855932232,0.07422606847780815
test,SITE,28,3990,5002,0.2695460899730673,0.3802846411115642,0.8188119999103599,0.11302030837273015,3990,0.2695460899730673,0.11302030837273015
test,SITE,29,3960,5100,0.25883324375056255,0.37055349818948435,0.8159210566342164,0.11538378308030697,3960,0.25883324375056255,0.11538378308030697
test,SITE,3,5863,6035,0.8333534695438084,1.2873242441506598,0.9037314919257977,0.09676037688305122,5862,0.8334853201341971,0.0967686115249234
test,SITE,30,4101,4704,0.5836179976752839,0.8894517231236653,0.8752720187464335,0.10713386631519535,4101,0.5836179976752839,0.10713386631519535
test,SITE,31,4633,5005,1.043655595793828,1.6407502205382964,0.8865844858487051,0.10179356550214319,4632,1.0438598216300596,0.1018045140466342
test,SITE,32,4526,5112,0.4922147017899099,0.7486024423718171,0.8643632550732008,0.10313048580502364,4526,0.4922147017899099,0.10313048580502364
test,SITE,33,4674,4964,1.2238333863889657,1.9123726562925587,0.8846163871137525,0.10198922395658647,4672,1.2243127450346947,0.10201096841722447
test,SITE,34,5071,5776,0.33397380221033446,0.4887797541003749,0.8334286797856425,0.12347612389263202,5071,0.33397380221033446,0.12347612389263202
test,SITE,35,5088,5803,0.439811442492518,0.670939358864438,0.8535025318856981,0.11312125517343434,5088,0.439811442492518,0.11312125517343434
test,SITE,36,4617,5021,0.7060554905941612,1.0860033501319974,0.8637849903569261,0.10808314029887894,4616,0.7061894442014512,0.10809477072611305
test,SITE,37,4613,5025,0.6488682441744503,1.0151244007794376,0.8756266328233357,0.10197863848312895,4612,0.6489864740801808,0.10198957855585242
test,SITE,38,4672,4966,0.7573889634788853,1.1818334351929924,0.8737646095066491,0.1046783147116658,4671,0.7575290043332086,0.10468943371331763
test,SITE,39,4056,4749,0.49290691542437326,0.7450981654441483,0.8507347441054937,0.11564691495487804,4056,0.49290691542437326,0.11564691495487804
test,SITE,4,2974,4108,0.23196832069071172,0.31877731760074335,0.6280248990006607,0.16826184186760887,2972,0.23200006624570926,0.16829862583109864
test,SITE,40,4658,4980,0.9798190063445442,1.5601325386987535,0.8858506956511264,0.09448358365765207,4657,0.9800104418101935,0.0944936948727022
test,SITE,41,5735,6163,1.0398987143582226,1.7060238274035995,0.9463782272587821,0.07821312675775814,5724,1.0417195508981567,0.07828792490312057
test,SITE,42,5760,6138,0.34575466699898244,0.5463550135904957,0.9236837906845409,0.08841053660599157,5760,0.34575466699898244,0.08841053660599157
test,SITE,5,1911,5171,0.24282198623485554,0.6220009966178925,-0.5233066989940454,0.3276383850497541,1910,0.24282781628413974,0.3277122458229557
test,SITE,6,3041,3265,1.5604417222928388,2.5787424562038375,0.9144385885860931,0.09006249233126636,3023,1.5693046798226535,0.09032975695523415
test,SITE,7,1226,10672,1.4611670119144011,2.3198590447919014,0.792040297184401,0.14584529681923514,1226,1.4611670119144011,0.14584529681923514
test,SITE,8,2996,3310,1.6188785867474584,2.5172737800019998,0.9116512301149999,0.09369323752261005,2984,1.6250587185650025,0.0938810652399372
test,SITE,9,5106,6792,0.2682152859986272,0.6143333940416642,-0.056768720899409875,0.3213513462916732,5106,0.2682152859986272,0.3213513462916732
